mz,time,FS__blank11_pos,FS__blank15_pos,FS__blank7_pos,FS_CalCurve_blank2_pos,FS_CalCurve_blank3_pos,FS__BaldegerseeA_pos,FS__BaldegerseeB_pos,FS__Greifensee072A_pos,FS__Greifensee072B_pos,FS__Greifensee082A_pos,FS__Greifensee082B_pos,FS__Greifensee092A_pos,FS__Greifensee092B_pos,FS_CalCurve_AnaA_05_pos,FS_CalCurve_calmix_00005_pos,FS_CalCurve_calmix_0001_pos,FS_CalCurve_calmix_0005_pos,FS_CalCurve_calmix_001_pos,FS_CalCurve_calmix_005_pos,FS_CalCurve_calmix_00625_pos,FS_CalCurve_calmix_0125_pos,FS_CalCurve_calmix_025_pos,FS_CalCurve_CyanoA_05_pos,FS_CalCurve_MC_05_pos,FS_CalCuve_calmix_0025_pos
859.2013152,1150.868464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882552.6646,286243.951,NA,NA
859.3155123,521.4174306,NA,NA,NA,NA,NA,NA,NA,2017953.119,1748903.843,2794670.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859.4259613,913.0784555,NA,NA,NA,NA,NA,NA,NA,NA,495025.0183,NA,676570.4139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859.442704,464.9607218,NA,NA,NA,NA,NA,1026032478,154341745.4,58914249.75,59622671.31,254337283.4,320971675.4,35841711.25,31180141.66,NA,NA,NA,NA,NA,2847405.642,4426194.066,7934068.116,NA,NA,30115899.48,NA
859.443005,524.9192184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16708313.5,NA,NA,NA,NA,1568410.024,2241191.813,4067355.268,NA,NA,NA,510308.6259
859.523937,893.6410645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772153.5419,1402772.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859.5391829,1242.123722,NA,NA,NA,NA,NA,NA,NA,3667365.043,2666785.043,1113469.789,NA,679500.7874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859.5629839,835.1463582,NA,NA,NA,NA,NA,NA,NA,NA,NA,637396.4203,939709.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859.6389549,995.4069137,NA,NA,NA,NA,NA,NA,403513.7458,NA,NA,NA,NA,NA,707787.1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860.429557,913.0784555,NA,NA,NA,NA,NA,NA,NA,NA,226869.971,NA,262397.4496,421116.3145,374368.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860.4462784,465.0911477,NA,NA,NA,NA,NA,272102620.7,38015783.28,15958138.14,14565511.46,66443467.5,76215859.22,9278283.153,7640012.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7206561.325,NA
860.4465318,523.7967169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4056603.534,NA,NA,NA,NA,NA,NA,1139211.01,NA,NA,136640.0539,NA
860.6667169,1143.715385,NA,NA,NA,NA,NA,203007.9289,NA,NA,NA,NA,NA,NA,NA,192557.1868,NA,NA,NA,NA,NA,NA,NA,288538.605,NA,NA,NA
861.3212311,522.2662233,NA,NA,NA,NA,NA,NA,NA,NA,234339.1164,NA,443063.7541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.409769,864.3812228,NA,NA,NA,NA,NA,286836.7823,NA,NA,NA,NA,NA,183652.3696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.4491005,464.8838535,NA,NA,NA,NA,NA,47536544.57,7912240.09,3094286.604,2613010.494,11760908.57,14560914.36,NA,1506565.796,NA,NA,NA,NA,NA,NA,NA,NA,242573.7852,NA,1187920.366,NA
861.4828834,502.589955,NA,NA,NA,NA,NA,3001179.795,2202546.979,NA,NA,NA,NA,NA,NA,NA,NA,292892.7507,1756444.78,4079896.328,22102928.99,29249187.92,48359429.35,62997668.34,NA,203904778.1,10364234.45
861.4850759,761.8542721,NA,NA,NA,NA,NA,271385072,195114545.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.6239423,797.4916462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12719717.78,9707387.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.9123134,291.2060926,NA,NA,NA,NA,NA,NA,NA,477904.5179,NA,282378.3768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862.4349432,342.6291817,NA,NA,NA,NA,NA,4169782.327,8161549.641,NA,NA,3236636.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862.4514749,465.0911477,NA,NA,NA,NA,NA,7423894.555,21084768.54,NA,NA,NA,2026134.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862.4859357,502.2206659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89990.27949,791898.1675,1697946.393,8988786.611,12065865.46,21316349.96,25247994.04,NA,86614533.82,4489356.738
862.4876525,762.4782999,NA,NA,NA,NA,NA,122958587.2,59637938.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862.5741231,808.8609669,NA,NA,NA,NA,NA,NA,NA,1320249.717,NA,NA,2103370.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.4384947,342.684227,NA,NA,NA,NA,NA,NA,3563077.066,NA,297673.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.4881088,747.9830253,NA,NA,NA,NA,NA,NA,NA,553860.217,375559.1755,1561989.314,NA,1094917.366,869453.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.4892524,502.0982009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170623.8137,NA,2241904.184,3241241.15,4704143.434,7115888.785,NA,20782898.47,1037465.153
863.6397122,796.1697045,NA,NA,NA,NA,NA,NA,803137.729,NA,NA,NA,NA,12110966.28,9343547.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.697813,1035.270362,NA,NA,NA,NA,NA,NA,272208.17,NA,321480.1779,503243.6105,NA,3759447.585,3317788.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.7376652,1064.805182,NA,NA,NA,NA,NA,NA,NA,305445.6833,352339.3927,731699.6353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.7658443,1080.496863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229185.8489,NA,107463.4431,NA,NA
864.2671393,1256.537471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571999.0526,659939.1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.4273629,567.2173155,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147818.554,1417160.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.4419878,343.0267673,NA,NA,NA,NA,NA,NA,499490.4538,NA,NA,318385.6257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.491334,502.1532081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209759.209,NA,657896.2785,NA,NA,NA,NA
864.4924666,753.3899564,NA,NA,NA,NA,NA,5686568.973,NA,NA,NA,609385.7405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.6253332,950.7000266,NA,NA,NA,NA,NA,NA,NA,610016.8125,NA,NA,NA,700625.8277,NA,NA,NA,NA,NA,NA,NA,NA,141679.8258,115903.8284,NA,NA,NA
864.6432008,797.4916462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6388597.949,5394579.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.7011635,1035.459528,NA,NA,NA,NA,NA,NA,NA,NA,205829.5827,NA,NA,NA,2314531.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865.4093392,365.9936347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055637.586,1244450.015,2174452.395,NA,NA,8373474.47,357957.5236
865.4961033,898.993371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589418.516,1627177.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865.4929659,397.1721773,NA,NA,NA,NA,NA,6478779.863,2146001.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866.4059385,425.9579809,NA,NA,NA,NA,NA,167212687.4,58258227.61,5068387.85,NA,17375852.19,22530989.58,NA,NA,175962497.8,94344.81018,333676.9703,1769932.819,4178670.329,28773750.76,42376764.39,80109688.96,100388982.7,NA,NA,11301758.28
866.4129767,365.3528337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63979.76559,400103.5141,NA,966449.8329,NA,NA,3824272.443,168734.4598
866.4271901,543.4959687,NA,NA,NA,NA,NA,2358374.184,1472835.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.3718876,635.7514197,NA,NA,NA,NA,NA,8544676.481,6136440.808,6093728.054,7407005.767,8511818.514,6069979.653,5228884.241,4963796.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.3925442,640.1041115,NA,NA,NA,NA,NA,3510387.393,3871476.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.4097186,425.7352463,NA,NA,NA,NA,NA,80312394.58,26150009.1,NA,2187884.102,8178696.832,10262749.89,NA,NA,143630315.7,NA,113217.7855,858409.5887,1914989.861,12656074.47,19410299.56,36037031.39,45060786.27,NA,NA,5588919.533
867.4400991,505.2081878,NA,NA,NA,NA,NA,10303440.78,4233973.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.5057492,669.0111437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123155.4883,NA,444232.0805,NA
867.58122,952.6938584,NA,NA,NA,NA,NA,NA,NA,2677286.781,3368147.707,NA,NA,4911579.468,4152089.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.7327595,1071.150573,NA,NA,NA,NA,NA,NA,603466.4891,NA,252581.9296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.3754566,634.6479708,NA,NA,NA,NA,NA,4562574.866,3228369.957,3878823.865,3857851.256,4357725.937,3063264.412,2884548.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.3962005,639.2510024,NA,NA,NA,NA,NA,1742551.749,1655687.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.4119248,425.3714893,NA,NA,NA,NA,NA,NA,6447919.848,524841.9534,NA,1760002.434,2781666.631,NA,NA,33846071.97,NA,NA,NA,398791.4079,3171542.106,4758221.89,8504941.954,11254963.58,NA,NA,1340207.46
868.4446997,633.1616155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869997.5321,4430766.547,7027381.469,12406042.17,26472733.75,NA,51670167.19,2198346.292
868.5321908,809.264578,NA,NA,NA,NA,NA,NA,NA,NA,NA,226655.5435,794989.9071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.5847096,953.5585149,NA,NA,NA,NA,NA,NA,NA,1321578.226,2353500.007,1587520.633,386470.4892,NA,2466576.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.6597872,1126.681977,NA,806755.6074,NA,NA,NA,NA,NA,NA,379490.8774,942599.0873,NA,NA,NA,610009.9825,NA,NA,NA,NA,NA,NA,293523.799,NA,NA,NA,NA
868.8119786,1134.54098,NA,NA,NA,562397.7701,NA,4818609.834,7314288.413,3033237.184,1589839.553,9512232.425,1294659.015,17311083.61,8898547.376,21330048.21,NA,NA,NA,1210519.009,4245313.552,4869091.322,23853365.42,13525931.98,27304519.63,17275765.38,1719973.543
869.3784824,632.7510305,NA,NA,NA,NA,NA,NA,NA,547317.5039,NA,NA,NA,439776.6025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.4041825,341.0077857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47478.63984,NA,NA,NA,476987.0563,NA
869.4480755,633.0824589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158861.0987,NA,2090203.71,3248019.287,6140382.254,12278772.22,NA,23840241.27,NA
869.4464621,504.3929738,NA,NA,NA,NA,NA,956456.8041,494342.2432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.488012,304.1409371,NA,NA,NA,NA,NA,2240961.324,4130412.758,NA,NA,706803.2458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.5094801,297.4192859,NA,NA,NA,NA,NA,NA,NA,NA,NA,538508.3297,NA,NA,1018395.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.5655213,874.1408748,NA,NA,NA,NA,NA,NA,NA,200512.0064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379801.3022,NA,NA,NA,NA
869.6682511,1125.86909,NA,NA,NA,NA,NA,4231026.072,4601698.382,NA,NA,NA,3368066.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3837702.302,NA,NA
869.7443134,1076.33627,NA,NA,NA,NA,NA,NA,327806.3754,NA,NA,NA,NA,963641.2319,1136434.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.8148436,1134.706737,NA,541953.5081,386422.0112,NA,NA,NA,4180323.079,1586026.11,1102134.688,NA,868980.6091,11001955.04,5946131.991,13306357.36,NA,NA,NA,454783.1356,2614842.956,3057715.215,15201242.94,8947781.25,15563619.52,10426526.92,NA
870.450473,361.218696,NA,NA,NA,NA,NA,NA,1179400.383,NA,NA,NA,632824.5465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68817.68672,NA
870.4513728,633.0896394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441766.23,NA,NA,6059649.383,NA
870.6000808,1096.487179,NA,NA,NA,NA,NA,NA,180857.5329,NA,NA,NA,NA,NA,NA,251114.4047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870.8184284,1134.232347,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660321.437,NA,3441390.562,1492666.559,3974836.832,NA,NA,NA,NA,719473.0502,NA,4479324.528,2305238.553,4865837.803,3198016.872,NA
871.6686664,1126.086911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5069054.786,NA,NA,4652921.547,NA,3028738.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
871.8850445,424.3615877,NA,NA,NA,NA,NA,8075612.42,NA,NA,NA,NA,NA,NA,NA,6329498.23,NA,NA,NA,NA,112310.7915,NA,NA,NA,NA,NA,NA
872.3853243,425.3174895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600417.123,NA,NA,NA,NA,118747.9748,131056.4458,445747.8318,NA,NA,NA,NA
872.4602503,327.604262,NA,NA,NA,NA,NA,NA,NA,NA,NA,11083622.26,10095216.29,NA,2541001.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872.4555831,571.7321897,NA,NA,NA,NA,NA,NA,3084662.845,NA,NA,NA,NA,NA,284763.0018,NA,NA,NA,NA,NA,NA,NA,182289.3703,NA,NA,694896.3298,NA
872.6037715,1126.316478,NA,NA,NA,NA,NA,NA,NA,3059888.315,NA,1410022.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872.671804,1124.388712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2581289.918,NA,1681442.501,NA,NA,NA,NA,NA,NA,2453199.815,NA,NA
873.2017521,1199.30572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204599.5237,NA,NA,NA,NA,NA,NA,NA,419671.0332,NA,NA,NA
873.449752,694.7233079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2383097.315,NA,5136515.737,NA
873.5923702,1015.453281,NA,NA,NA,NA,NA,NA,NA,1323229.637,1229107.231,NA,326172.7074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873.6288473,995.8345852,NA,NA,NA,NA,NA,NA,5375498.37,1592066.203,2326946.862,2272393.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873.9499351,391.4296026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996111.001,3153438.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874.4346452,695.2912319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387611.701,3056636.56,NA,NA,10832446.85,NA
874.5221839,873.0630318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66225.25884,NA,73311.28359,88065.39448,NA,NA,92147.72555,NA
874.6316063,996.1446959,NA,NA,NA,NA,NA,787801.0466,3302443.723,805843.0027,NA,NA,NA,4354672.756,4090674.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874.6673127,1125.729402,NA,NA,NA,673540.1725,NA,1170739.993,NA,904623.7086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585202.5088,NA,NA,804205.5899,NA,1426474.318
875.3868737,961.1596234,NA,NA,NA,NA,NA,NA,542984.1181,NA,2469789.682,NA,NA,NA,1576569.982,NA,NA,NA,NA,NA,NA,NA,NA,961096.1768,NA,NA,NA
875.4374109,695.3593624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731701.4345,1124278.287,2637662.871,NA,5450894.035,NA
875.4985966,570.5036576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69969.46532,163122.561,NA,NA,677062.1597,NA
875.5033186,724.8759419,NA,NA,NA,NA,NA,71920650.2,78460114.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875.6345499,996.1446959,NA,NA,NA,NA,NA,314147.4016,839836.5466,NA,NA,NA,NA,NA,499159.2904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876.3957859,448.5901309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166440.8456,NA,NA,NA,1477112.301,NA
876.4500043,368.6270524,NA,NA,NA,NA,NA,4683537.874,8184907.332,NA,NA,12347467.49,NA,NA,1847720.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876.5057576,724.8759419,NA,NA,NA,NA,NA,33234836.05,38568018.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876.9205194,271.0332648,NA,NA,NA,NA,NA,NA,NA,NA,1265689.562,699175.2828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877.4221805,271.0110411,37933.69189,NA,NA,NA,NA,NA,NA,NA,1028264.065,508790.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877.4540011,368.4798859,NA,NA,NA,NA,NA,NA,4298994.28,NA,1452564.901,5195762.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877.4766651,307.6148525,NA,NA,NA,NA,NA,4903134.591,1168913.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877.5096053,724.8759419,NA,NA,NA,NA,NA,8243307.924,9958212.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877.5552446,258.0004248,NA,NA,NA,NA,NA,2208373.595,NA,2324568.654,NA,2058336.326,2388730.61,2234740.353,2035209.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878.2826137,1150.827719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647914.224,NA,102006.7492,NA
878.4659192,620.3993872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695491.1901,1606275.579,NA,5573349.439,NA,12480437.84,443163.9262
878.4660767,664.3190713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375154.825,NA,1293857.878,NA,NA,NA,NA
878.5579418,257.0716469,NA,NA,NA,NA,NA,NA,NA,NA,1029115.539,NA,NA,1160631.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878.5780141,1054.286907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317498.8663,NA,NA,NA,NA,NA,NA,NA,618509.8509,NA,179197.1776,NA
878.7025468,1065.484868,NA,NA,NA,NA,NA,NA,1327956.023,NA,NA,459164.1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879.3688304,455.7014471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504846.834,2278077.906,3207928.343,NA,NA,7092542.545,733108.1395
879.4392374,481.031301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722748.04,NA,NA,3418899.524,NA
879.4701803,664.3565123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318077.598,603733.1915,NA,NA,2272354.654,NA
879.4691928,619.6904036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83531.72758,NA,681160.7145,1001137.255,NA,NA,NA,NA
879.4932553,485.6976908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259984.1152,NA,746436.5238,NA
879.561676,257.8100398,NA,NA,NA,NA,NA,NA,NA,283945.1719,NA,NA,NA,NA,181084.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879.5749538,1034.482299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176308.4735,NA,NA,NA,NA,NA,NA,118405.3278,NA,NA,1790073.032,NA
879.6349548,797.4916462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15719878.63,12775464.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879.6753932,1035.282266,NA,NA,NA,NA,NA,NA,654214.2489,345225.5706,1046210.865,NA,NA,7396479.192,7240721.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879.7097902,1065.422749,NA,NA,NA,NA,NA,NA,1723930.479,NA,NA,NA,298801.8517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880.3730879,455.7846183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196113.7988,NA,NA,73488.51579,NA,NA,1146353.173,1742540.036,NA,NA,3420777.979,439152.3275
880.4217258,465.2570324,NA,NA,NA,NA,NA,150430305.8,45825767.23,20638445.95,21439693.19,69544459.8,80971087.38,12760674.93,12421729.61,NA,NA,NA,NA,132343.0476,1387359.356,2758432.411,NA,NA,NA,12089270.96,NA
880.4219786,524.621015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13356390.75,NA,NA,NA,NA,1164336.308,1784305.662,3139069.474,NA,NA,928493.8661,408970.2612
880.4425649,480.3905574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326654.1056,NA,1208522.194,NA
880.4630141,1136.555761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187334.9472,NA,NA,NA,NA,NA,NA,178086.5818,NA,NA,NA,NA,NA,NA,NA
880.4719501,620.3925583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221360.769,NA,NA,1625745.993,NA
880.476967,673.4140959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017710.461,NA,589359.9781,NA
880.5995571,1254.720024,NA,NA,NA,NA,NA,NA,NA,NA,991854.3245,NA,NA,990026.6628,796620.8558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880.6785642,1035.270362,NA,NA,NA,NA,NA,NA,340926.9561,NA,539050.2677,529832.4721,NA,4228615.409,4031041.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.4253611,464.9118064,NA,NA,NA,NA,NA,69897544.02,22755931.98,9564763.842,10698566.34,31649601.41,38986496.13,6634751.341,5901769.586,NA,NA,NA,NA,NA,NA,1184675.106,NA,NA,NA,135246.6019,203589.8233
881.4256723,525.5139107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6378020.871,NA,NA,NA,NA,492145.5532,768443.4902,1489003.069,NA,NA,NA,179808.3506
881.4570423,1111.870782,NA,NA,NA,230136.8127,NA,312777.7921,NA,198644.5657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122886.3739,NA,NA,NA,NA,NA
881.4554641,542.6388688,NA,NA,NA,NA,NA,20108700.96,10285117.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.4816904,1003.63914,NA,NA,NA,NA,NA,469106.2426,NA,NA,NA,NA,NA,NA,651518.5548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.5256831,1058.124537,NA,NA,NA,NA,NA,NA,NA,434276.6121,NA,NA,193471.7481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.6029663,1254.706988,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176876.057,654866.7905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.6506585,992.2281828,NA,NA,NA,NA,NA,NA,334090.8038,NA,564830.3646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
